0.000000000000000000e+00,7.029524000803374180e-04,4.016870857601928025e-04,3.615183771841735168e-03,2.510544286001205016e-05,0.000000000000000000e+00,0.000000000000000000e+00,2.560755171721229313e-03,5.696424984936734187e-02,1.104639485840530275e-02,2.171118698533842095e-01,7.539164490861618995e-02,4.217714400482024291e-03,1.757381000200843545e-04,1.267824864430608656e-01,4.195119501908013693e-02,1.506326571600723023e-03,2.510544286001204894e-03,7.029524000803374180e-04,6.778469572203253170e-04,4.011849769029925822e-02,2.017473388230568432e-01,1.983329985940951966e-03,4.190098413336010991e-02,7.280578429403495189e-04,0.000000000000000000e+00,6.095601526410925758e-02,8.033741715203856701e-03,5.681361719220726775e-02,2.108857200241012145e-03,5.523197429202651373e-04,0.000000000000000000e+00,2.510544286001205016e-05,1.154850371560554260e-03,3.464551114681662779e-03,5.774251857802771299e-04,2.887125928901385866e-03,8.284796143803977060e-04,1.210082345852580774e-02,5.774251857802771733e-03,3.514762000401687090e-04,1.405904800160674836e-03,7.782687286603736125e-04,3.087969471781482241e-03,2.510544286001205016e-05,6.251255272143000676e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.914541508410200654e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.545849158979924171e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.445295562942621858e-04,6.937418702124584051e-03,6.792889145830322516e-03,5.058534470299176286e-03,1.011706894059835301e-03,2.312472900708194973e-03,8.238184708772943940e-03,3.613238907356554341e-02,2.312472900708194973e-03,3.656597774244833149e-02,2.746061569590981313e-03,0.000000000000000000e+00,1.445295562942621858e-04,8.541696776990895246e-02,7.371007371007371259e-03,0.000000000000000000e+00,1.445295562942621858e-04,0.000000000000000000e+00,4.480416245122127543e-03,3.497615262321144419e-02,6.156959098135568464e-02,1.445295562942621858e-04,1.676542853013441095e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.934672640554993328e-02,1.589825119236884044e-03,8.238184708772943940e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.604278074866310327e-02,0.000000000000000000e+00,1.300766006648359672e-03,8.859661800838271317e-02,8.816302933949993550e-03,5.203064026593438689e-03,2.457002457002456942e-03,1.257407139760080839e-01,8.671773377655730280e-03,1.878884231825408199e-03,2.890591125885243716e-04,3.179650238473768088e-03,3.293828587946234787e-01
0.000000000000000000e+00,1.691068814055636804e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.489019033674963466e-02,3.147877013177159677e-02,7.174231332357247637e-02,3.074670571010248987e-02,1.464128843338213803e-03,2.928257686676427607e-03,8.272327964860907989e-02,4.685212298682284171e-02,7.320644216691069017e-04,0.000000000000000000e+00,1.464128843338213803e-03,7.320644216691069017e-04,6.881405563689604876e-02,3.257686676427525851e-01,2.196193265007320705e-03,1.537335285505124494e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.122986822840410015e-02,5.124450951683748312e-03,3.147877013177159677e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.124450951683748312e-03,3.660322108345534509e-03,1.464128843338213803e-02,1.464128843338213803e-03,6.588579795021962116e-03,1.756954612005856564e-02,7.320644216691069017e-04,7.320644216691069017e-04,7.320644216691069017e-03,4.392386530014641410e-03,0.000000000000000000e+00,2.928257686676427607e-03,0.000000000000000000e+00
0.000000000000000000e+00,7.267441860465116178e-04,0.000000000000000000e+00,7.267441860465116178e-04,0.000000000000000000e+00,1.635174418604651292e-01,1.380813953488372048e-01,7.412790697674419282e-02,5.305232558139534593e-02,7.994186046511628230e-03,2.470930232558139414e-02,7.267441860465116178e-04,0.000000000000000000e+00,7.267441860465116178e-04,1.126453488372093081e-01,1.380813953488372117e-02,7.267441860465116178e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.252906976744185885e-02,4.869186046511628230e-02,3.561046511627907057e-02,0.000000000000000000e+00,2.398255813953488469e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.540697674418604994e-03,7.267441860465116178e-04,1.380813953488372117e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.034883720930232703e-02,0.000000000000000000e+00,7.267441860465116178e-03,3.052325581395348708e-02,4.360465116279069707e-03,7.267441860465116178e-03,2.180232558139534940e-02,4.941860465116278828e-02,4.360465116279069707e-03,2.906976744186046471e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.082848837209302306e-01
0.000000000000000000e+00,1.559710222258706624e-03,5.738091817678084294e-02,3.078375438668499802e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.026125146222833312e-04,9.267962320684630662e-02,2.099452049171917148e-02,1.331294764709503864e-01,1.307283436287889726e-02,2.524267859708169848e-03,3.694050526402199871e-04,8.605085476224680341e-02,4.164015843372257525e-02,1.682845239805446638e-03,9.440351345250066637e-04,0.000000000000000000e+00,1.028177396515279028e-02,4.933609703039382871e-02,1.271369056170090495e-01,1.149260163769573245e-03,2.655611878424692790e-02,2.667925380179366423e-04,0.000000000000000000e+00,4.280994110041660972e-02,4.309725614135899614e-03,5.385104767377429241e-02,7.593326082048966431e-04,3.694050526402199871e-04,1.026125146222833312e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.460873848174523523e-03,3.899275555646766560e-04,3.796663041024483324e-03,5.243499497198678139e-02,4.488271389578672721e-02,2.037884540398546968e-02,8.598928725347343427e-03,3.201510456215239664e-02,3.577072259732796966e-02,1.237506926344737052e-02,2.113817801219036469e-03,8.291091181480492525e-03,1.231350175467400138e-04
0.000000000000000000e+00,0.000000000000000000e+00,5.932418055625918174e-02,1.342519884492628796e-03,5.395410101828866309e-03,7.599169157505446422e-05,1.773139470084604075e-04,2.026445108668118865e-04,2.533056385835148581e-05,1.266528192917574223e-04,1.013222554334059433e-04,4.559501494503267853e-04,0.000000000000000000e+00,2.533056385835148581e-05,7.599169157505446422e-05,1.013222554334059433e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.533056385835148581e-05,3.292973301585693088e-04,1.519833831501089284e-03,1.266528192917574223e-04,1.013222554334059433e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.533056385835148581e-05,0.000000000000000000e+00,7.599169157505446422e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.533056385835148581e-05,5.066112771670297163e-05,1.773139470084604075e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.533056385835148581e-05,2.533056385835148581e-05,2.533056385835148581e-05,0.000000000000000000e+00,5.066112771670297163e-05,0.000000000000000000e+00,2.533056385835148581e-05,9.299609909316581824e-01
0.000000000000000000e+00,2.703269069572506247e-02,1.257334450963956424e-03,6.286672254819782122e-04,0.000000000000000000e+00,6.286672254819782122e-04,1.886001676445934680e-02,1.676445934618608566e-03,6.726739312657166459e-02,1.179798826487845759e-01,1.146269907795473553e-01,6.642917015926236290e-02,1.466890192791282495e-03,2.095557418273260707e-04,7.460184409052808552e-02,3.520536462699078162e-02,2.933780385582564990e-03,1.047778709136630354e-03,1.047778709136630354e-03,9.220452640402346245e-03,3.939647946353730390e-02,9.283319362950544218e-02,1.047778709136630354e-03,2.954735959765297446e-02,2.095557418273260707e-04,0.000000000000000000e+00,4.023470243084660558e-02,7.753562447611064834e-03,5.511316010058675552e-02,6.286672254819782122e-04,8.382229673093042829e-04,0.000000000000000000e+00,4.191114836546521415e-04,2.095557418273260707e-04,1.089689857502095481e-02,2.095557418273260707e-04,9.639564124056998820e-03,1.718357082984073650e-02,2.221290863369656393e-02,1.278290025146689053e-02,1.131601005867560739e-02,1.823134953897736707e-02,1.257334450963956338e-02,5.238893545683151985e-03,2.095557418273260707e-04,6.496227996647107976e-03,6.265716680637049840e-02
0.000000000000000000e+00,1.971019334363385833e-02,0.000000000000000000e+00,3.758299578235269772e-04,4.175888420261410330e-05,7.683634693280995930e-03,0.000000000000000000e+00,2.923121894182987299e-04,2.087944210130705368e-04,4.372155176013697159e-02,1.123731573892345625e-01,5.929761556771203333e-03,3.298951852006514439e-03,1.252766526078423167e-04,5.123815091660750831e-02,1.103687309475090833e-01,1.039796216645091226e-02,1.962667557522862916e-03,0.000000000000000000e+00,1.023092662964045566e-02,1.192633732826658827e-01,1.596442143065937291e-01,3.674781809830041362e-03,7.157472752328057630e-02,5.846243788365974598e-04,0.000000000000000000e+00,3.758299578235269750e-02,1.749697248089530921e-02,5.182277529544410816e-02,2.714327473169916762e-03,9.186954524575103405e-04,1.252766526078423167e-04,1.670355368104564132e-04,0.000000000000000000e+00,7.474840272267925176e-03,8.351776840522820661e-05,3.219609972021547639e-02,3.808410239278406384e-02,2.129703094333319432e-02,1.432329728149663896e-02,1.240238860817638976e-02,2.305090407984298692e-02,1.043972105065352684e-03,2.129703094333319519e-03,2.505533052156846334e-04,4.134129536058796586e-03,0.000000000000000000e+00
0.000000000000000000e+00,1.093852548676438460e-04,3.828483920367534610e-04,1.668125136731568679e-03,8.614088820826952195e-03,9.751695471450448627e-02,7.203019033034346874e-02,7.028002625246117241e-03,1.665390505359877482e-02,2.015423320936337859e-01,2.885036097134106164e-02,7.383504703565959334e-04,0.000000000000000000e+00,5.469262743382192300e-05,8.999671844235397622e-02,3.623386567490702315e-02,2.242397724786698680e-03,8.477357252242397794e-04,0.000000000000000000e+00,2.050973528768321869e-03,2.017337562896521497e-01,1.309888427040034956e-02,1.039159921242616483e-03,1.568858017939181726e-01,0.000000000000000000e+00,6.836578429227739562e-04,6.836578429227739562e-04,8.203894115073288450e-05,4.266024939838109452e-03,1.640778823014657690e-04,2.461168234521986264e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.469262743382192300e-05,3.749179610588492667e-02,0.000000000000000000e+00,2.734631371691096150e-05,6.207613213738787800e-03,1.613432509297746701e-03,3.172172391161671209e-03,1.066506234959527363e-03,2.652592430540362967e-03,7.110041566396849448e-04,1.914241960183767305e-04,0.000000000000000000e+00,7.383504703565959334e-04,6.289652154889520874e-04
0.000000000000000000e+00,9.249529581388528723e-03,3.665599569902983925e-05,5.254026050194276869e-04,2.443733046601989170e-05,2.333765059504899504e-03,1.600645145524302827e-03,4.032159526893282046e-04,7.331199139805967850e-04,2.292221597712666009e-02,1.576207815058283061e-03,5.547274015786515799e-03,0.000000000000000000e+00,2.565919698932088476e-04,9.664964199310868004e-03,2.181031744092275237e-01,5.681679333349625056e-03,9.310622907553578465e-03,0.000000000000000000e+00,2.211578407174800021e-03,4.749761736027956482e-01,1.105056083673419537e-01,5.082964736932137420e-03,7.316536741526355470e-02,1.221866523300994585e-05,3.665599569902983925e-05,4.887466093203978205e-04,7.209012487475867934e-04,1.031255345666039387e-02,1.722831797854402309e-03,2.785855673126267674e-03,7.331199139805967850e-05,1.588426480291292944e-04,0.000000000000000000e+00,3.054666308252486514e-04,2.443733046601989170e-05,2.565919698932088476e-04,2.199359741941790247e-03,7.673321766330246096e-03,8.418660345543853632e-03,1.771706458786442276e-03,8.027663058087533901e-03,1.954986437281591336e-04,8.064319053786564093e-04,0.000000000000000000e+00,1.221866523300994585e-05,8.553065663106961588e-05
